uf,competencia,tipo_leito,leitos_existentes,leitos_sus,fonte,url,data_extracao
GO,2026-05,UTI_QUEIMADOS,18,9,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
MA,2026-05,UTI_ADULTO,742,539,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
MA,2026-05,UTI_CORONARIANA,52,20,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
MA,2026-05,UTI_NEONATAL,169,156,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
MA,2026-05,UTI_PEDIATRICA,135,93,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
MG,2026-05,UTI_ADULTO,4232,2658,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
MG,2026-05,UTI_CORONARIANA,272,127,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
MG,2026-05,UTI_NEONATAL,972,583,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
MG,2026-05,UTI_PEDIATRICA,726,287,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
MG,2026-05,UTI_QUEIMADOS,17,14,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
MS,2026-05,UTI_ADULTO,553,336,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
MS,2026-05,UTI_CORONARIANA,48,10,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
MS,2026-05,UTI_NEONATAL,109,62,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
MS,2026-05,UTI_PEDIATRICA,90,53,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
MT,2026-05,UTI_ADULTO,887,347,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
MT,2026-05,UTI_CORONARIANA,29,6,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
MT,2026-05,UTI_NEONATAL,194,85,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
MT,2026-05,UTI_PEDIATRICA,188,46,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
MT,2026-05,UTI_QUEIMADOS,6,0,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
PA,2026-05,UTI_ADULTO,1132,636,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
PA,2026-05,UTI_CORONARIANA,22,10,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
PA,2026-05,UTI_NEONATAL,300,194,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
PA,2026-05,UTI_PEDIATRICA,232,163,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
PA,2026-05,UTI_QUEIMADOS,2,2,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
PB,2026-05,UTI_ADULTO,738,431,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
PB,2026-05,UTI_CORONARIANA,54,40,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
PB,2026-05,UTI_NEONATAL,143,68,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
PB,2026-05,UTI_PEDIATRICA,146,79,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
PB,2026-05,UTI_QUEIMADOS,6,6,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
PE,2026-05,UTI_ADULTO,2059,1042,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
PE,2026-05,UTI_CORONARIANA,122,30,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
PE,2026-05,UTI_NEONATAL,247,144,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
PE,2026-05,UTI_PEDIATRICA,468,182,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
PE,2026-05,UTI_QUEIMADOS,2,2,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
PI,2026-05,UTI_ADULTO,366,242,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
PI,2026-05,UTI_CORONARIANA,4,4,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
PI,2026-05,UTI_NEONATAL,87,57,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
PI,2026-05,UTI_PEDIATRICA,44,31,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
PR,2026-05,UTI_ADULTO,2723,1648,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
PR,2026-05,UTI_CORONARIANA,43,33,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
PR,2026-05,UTI_NEONATAL,617,427,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
PR,2026-05,UTI_PEDIATRICA,309,191,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
PR,2026-05,UTI_QUEIMADOS,17,12,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
RJ,2026-05,UTI_ADULTO,5521,1778,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
RJ,2026-05,UTI_CORONARIANA,240,17,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
RJ,2026-05,UTI_NEONATAL,1391,392,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
RJ,2026-05,UTI_PEDIATRICA,852,205,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
RJ,2026-05,UTI_QUEIMADOS,19,10,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
RN,2026-05,UTI_ADULTO,608,299,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
RN,2026-05,UTI_CORONARIANA,25,22,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
RN,2026-05,UTI_NEONATAL,150,96,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
RN,2026-05,UTI_PEDIATRICA,93,50,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
RO,2026-05,UTI_ADULTO,480,239,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
RO,2026-05,UTI_CORONARIANA,8,0,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
RO,2026-05,UTI_NEONATAL,106,31,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
RO,2026-05,UTI_PEDIATRICA,66,30,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
RO,2026-05,UTI_QUEIMADOS,2,0,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
RR,2026-05,UTI_ADULTO,59,47,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
RR,2026-05,UTI_NEONATAL,25,23,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
RR,2026-05,UTI_PEDIATRICA,20,20,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
RS,2026-05,UTI_ADULTO,2201,1319,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
RS,2026-05,UTI_CORONARIANA,32,20,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
RS,2026-05,UTI_NEONATAL,519,348,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
RS,2026-05,UTI_PEDIATRICA,325,209,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
RS,2026-05,UTI_QUEIMADOS,4,4,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
SC,2026-05,UTI_ADULTO,1257,868,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
SC,2026-05,UTI_CORONARIANA,28,21,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
SC,2026-05,UTI_NEONATAL,390,280,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
SC,2026-05,UTI_PEDIATRICA,233,157,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
SC,2026-05,UTI_QUEIMADOS,8,8,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
SE,2026-05,UTI_ADULTO,346,193,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
SE,2026-05,UTI_CORONARIANA,30,0,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
SE,2026-05,UTI_NEONATAL,90,64,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
SE,2026-05,UTI_PEDIATRICA,96,33,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
SP,2026-05,UTI_ADULTO,10587,5057,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
SP,2026-05,UTI_CORONARIANA,468,85,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
SP,2026-05,UTI_NEONATAL,2346,1170,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
SP,2026-05,UTI_PEDIATRICA,2038,954,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
SP,2026-05,UTI_QUEIMADOS,87,59,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
TO,2026-05,UTI_ADULTO,338,130,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
TO,2026-05,UTI_CORONARIANA,25,1,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
TO,2026-05,UTI_NEONATAL,80,38,"CNES / Portal de Dados Abertos do SUS - Hospitais e Leitos (CGHID/MS), capacidade instalada por competencia",https://s3.sa-east-1.amazonaws.com/ckan.saude.gov.br/Leitos_SUS/Leitos_csv_2026.zip,2026-09-17T13:55:39.152927+00:00
